im_name,accuracy,psnr,snr
Tsukuba_f_1_20_1.png,88.6,14.17,7.38
Tsukuba_f_1_20_10.png,88.59,14.17,7.38
Tsukuba_f_1_20_11.png,88.57,14.17,7.38
Tsukuba_f_1_20_12.png,88.6,14.17,7.38
Tsukuba_f_1_20_13.png,88.78,14.2,7.41
Tsukuba_f_1_20_14.png,88.68,14.17,7.38
Tsukuba_f_1_20_15.png,88.99,14.22,7.43
Tsukuba_f_1_20_16.png,87.33,15.82,9.04
Tsukuba_f_1_20_17.png,83.25,12.64,5.85
Tsukuba_f_1_20_18.png,88.63,14.18,7.39
Tsukuba_f_1_20_2.png,88.6,14.17,7.38
Tsukuba_f_1_20_3.png,88.6,14.17,7.38
Tsukuba_f_1_20_4.png,88.6,14.17,7.38
Tsukuba_f_1_20_5.png,88.6,14.17,7.38
Tsukuba_f_1_20_6.png,88.59,14.17,7.38
Tsukuba_f_1_20_7.png,88.59,14.17,7.38
Tsukuba_f_1_20_8.png,88.59,14.17,7.38
Tsukuba_f_1_20_9.png,88.58,14.17,7.38
Tsukuba_f_1_21_0.png,88.6,14.17,7.38
Tsukuba_f_1_21_1.png,88.6,14.17,7.38
Tsukuba_f_1_21_10.png,88.59,14.17,7.38
Tsukuba_f_1_21_11.png,88.57,14.17,7.38
Tsukuba_f_1_21_12.png,88.6,14.17,7.38
Tsukuba_f_1_21_13.png,88.78,14.2,7.41
Tsukuba_f_1_21_14.png,88.68,14.17,7.38
Tsukuba_f_1_21_15.png,88.99,14.22,7.43
Tsukuba_f_1_21_16.png,87.33,15.82,9.04
Tsukuba_f_1_21_17.png,83.25,12.64,5.85
Tsukuba_f_1_21_18.png,88.63,14.18,7.39
Tsukuba_f_1_21_2.png,88.6,14.17,7.38
Tsukuba_f_1_21_3.png,88.6,14.17,7.38
Tsukuba_f_1_21_4.png,88.6,14.17,7.38
Tsukuba_f_1_21_5.png,88.6,14.17,7.38
Tsukuba_f_1_21_6.png,88.59,14.17,7.38
Tsukuba_f_1_21_7.png,88.59,14.17,7.38
Tsukuba_f_1_21_8.png,88.59,14.17,7.38
Tsukuba_f_1_21_9.png,88.58,14.17,7.38
Tsukuba_f_1_22_0.png,88.6,14.17,7.38
Tsukuba_f_1_22_1.png,88.6,14.17,7.38
Tsukuba_f_1_22_10.png,88.59,14.17,7.38
Tsukuba_f_1_22_11.png,88.57,14.17,7.38
Tsukuba_f_1_22_12.png,88.6,14.17,7.38
Tsukuba_f_1_22_13.png,88.78,14.2,7.41
Tsukuba_f_1_22_14.png,88.68,14.17,7.38
Tsukuba_f_1_22_15.png,88.99,14.22,7.43
Tsukuba_f_1_22_16.png,87.33,15.82,9.04
Tsukuba_f_1_22_17.png,83.25,12.64,5.85
Tsukuba_f_1_22_18.png,88.63,14.18,7.39
Tsukuba_f_1_22_2.png,88.6,14.17,7.38
Tsukuba_f_1_22_3.png,88.6,14.17,7.38
Tsukuba_f_1_22_4.png,88.6,14.17,7.38
Tsukuba_f_1_22_5.png,88.6,14.17,7.38
Tsukuba_f_1_22_6.png,88.59,14.17,7.38
Tsukuba_f_1_22_7.png,88.59,14.17,7.38
Tsukuba_f_1_22_8.png,88.59,14.17,7.38
Tsukuba_f_1_22_9.png,88.58,14.17,7.38
Tsukuba_f_1_23_0.png,88.6,14.17,7.38
Tsukuba_f_1_23_1.png,88.6,14.17,7.38
Tsukuba_f_1_23_10.png,88.59,14.17,7.38
Tsukuba_f_1_23_11.png,88.57,14.17,7.38
Tsukuba_f_1_23_12.png,88.6,14.17,7.38
Tsukuba_f_1_23_13.png,88.78,14.2,7.41
Tsukuba_f_1_23_14.png,88.68,14.17,7.38
Tsukuba_f_1_23_15.png,88.99,14.22,7.43
Tsukuba_f_1_23_16.png,87.33,15.82,9.04
Tsukuba_f_1_23_17.png,83.25,12.64,5.85
Tsukuba_f_1_23_18.png,88.63,14.18,7.39
Tsukuba_f_1_23_2.png,88.6,14.17,7.38
Tsukuba_f_1_23_3.png,88.6,14.17,7.38
Tsukuba_f_1_23_4.png,88.6,14.17,7.38
Tsukuba_f_1_23_5.png,88.6,14.17,7.38
Tsukuba_f_1_23_6.png,88.59,14.17,7.38
Tsukuba_f_1_23_7.png,88.59,14.17,7.38
Tsukuba_f_1_23_8.png,88.59,14.17,7.38
Tsukuba_f_1_23_9.png,88.58,14.17,7.38
Tsukuba_f_1_24_0.png,88.6,14.17,7.38
Tsukuba_f_1_24_1.png,88.6,14.17,7.38
Tsukuba_f_1_24_10.png,88.59,14.17,7.38
Tsukuba_f_1_24_11.png,88.58,14.17,7.38
Tsukuba_f_1_24_12.png,88.6,14.17,7.38
Tsukuba_f_1_24_13.png,88.78,14.2,7.41
Tsukuba_f_1_24_14.png,88.68,14.17,7.38
Tsukuba_f_1_24_15.png,88.99,14.22,7.43
Tsukuba_f_1_24_16.png,87.33,15.82,9.04
Tsukuba_f_1_24_17.png,83.25,12.64,5.85
Tsukuba_f_1_24_18.png,88.62,14.18,7.39
Tsukuba_f_1_24_2.png,88.6,14.17,7.38
Tsukuba_f_1_24_3.png,88.6,14.17,7.38
Tsukuba_f_1_24_4.png,88.6,14.17,7.38
Tsukuba_f_1_24_5.png,88.6,14.17,7.38
Tsukuba_f_1_24_6.png,88.59,14.17,7.38
Tsukuba_f_1_24_7.png,88.59,14.17,7.38
Tsukuba_f_1_24_8.png,88.59,14.17,7.38
Tsukuba_f_1_24_9.png,88.58,14.17,7.38
Tsukuba_f_1_25_0.png,88.6,14.17,7.38
Tsukuba_f_1_25_1.png,88.6,14.17,7.38
Tsukuba_f_1_25_10.png,88.59,14.17,7.38
Tsukuba_f_1_25_11.png,88.58,14.17,7.38
Tsukuba_f_1_25_12.png,88.6,14.17,7.38
Tsukuba_f_1_25_13.png,88.78,14.2,7.41
Tsukuba_f_1_25_14.png,88.68,14.17,7.38
Tsukuba_f_1_25_15.png,88.99,14.22,7.43
Tsukuba_f_1_25_16.png,87.33,15.82,9.04
Tsukuba_f_1_25_17.png,83.25,12.64,5.85
Tsukuba_f_1_25_18.png,88.62,14.18,7.39
Tsukuba_f_1_25_2.png,88.6,14.17,7.38
Tsukuba_f_1_25_3.png,88.6,14.17,7.38
Tsukuba_f_1_25_4.png,88.6,14.17,7.38
Tsukuba_f_1_25_5.png,88.6,14.17,7.38
Tsukuba_f_1_25_6.png,88.59,14.17,7.38
Tsukuba_f_1_25_7.png,88.59,14.17,7.38
Tsukuba_f_1_25_8.png,88.59,14.17,7.38
Tsukuba_f_1_25_9.png,88.58,14.17,7.38
Tsukuba_f_1_26_0.png,88.6,14.17,7.38
Tsukuba_f_1_26_1.png,88.6,14.17,7.38
Tsukuba_f_1_26_10.png,88.59,14.17,7.38
Tsukuba_f_1_26_11.png,88.57,14.17,7.38
Tsukuba_f_1_26_12.png,88.6,14.17,7.38
Tsukuba_f_1_26_13.png,88.78,14.2,7.41
Tsukuba_f_1_26_14.png,88.68,14.17,7.38
Tsukuba_f_1_26_15.png,88.99,14.22,7.43
Tsukuba_f_1_26_16.png,87.33,15.82,9.04
Tsukuba_f_1_26_17.png,83.25,12.64,5.85
Tsukuba_f_1_26_18.png,88.63,14.18,7.39
Tsukuba_f_1_26_2.png,88.6,14.17,7.38
Tsukuba_f_1_26_3.png,88.6,14.17,7.38
Tsukuba_f_1_26_4.png,88.6,14.17,7.38
Tsukuba_f_1_26_5.png,88.6,14.17,7.38
Tsukuba_f_1_26_6.png,88.59,14.17,7.38
Tsukuba_f_1_26_7.png,88.59,14.17,7.38
Tsukuba_f_1_26_8.png,88.59,14.17,7.38
Tsukuba_f_1_26_9.png,88.58,14.17,7.38
Tsukuba_f_1_27_0.png,88.6,14.17,7.38
Tsukuba_f_1_27_1.png,88.6,14.17,7.38
Tsukuba_f_1_27_10.png,88.59,14.17,7.38
Tsukuba_f_1_27_11.png,88.57,14.17,7.38
Tsukuba_f_1_27_12.png,88.6,14.17,7.38
Tsukuba_f_1_27_13.png,88.78,14.2,7.41
Tsukuba_f_1_27_14.png,88.68,14.17,7.38
Tsukuba_f_1_27_15.png,88.99,14.22,7.43
Tsukuba_f_1_27_16.png,87.33,15.83,9.04
Tsukuba_f_1_27_17.png,83.25,12.64,5.85
Tsukuba_f_1_27_18.png,88.63,14.18,7.39
Tsukuba_f_1_27_2.png,88.6,14.17,7.38
Tsukuba_f_1_27_3.png,88.6,14.17,7.38
Tsukuba_f_1_27_4.png,88.6,14.17,7.38
Tsukuba_f_1_27_5.png,88.59,14.17,7.38
Tsukuba_f_1_27_6.png,88.59,14.17,7.38
Tsukuba_f_1_27_7.png,88.59,14.17,7.38
Tsukuba_f_1_27_8.png,88.59,14.17,7.38
Tsukuba_f_1_27_9.png,88.58,14.17,7.38
Tsukuba_f_1_28_0.png,88.6,14.17,7.38
Tsukuba_f_1_28_1.png,88.6,14.17,7.38
Tsukuba_f_1_28_10.png,88.59,14.17,7.38
Tsukuba_f_1_28_11.png,88.57,14.17,7.38
Tsukuba_f_1_28_12.png,88.6,14.17,7.38
Tsukuba_f_1_28_13.png,88.78,14.2,7.41
Tsukuba_f_1_28_14.png,88.68,14.17,7.38
Tsukuba_f_1_28_15.png,88.99,14.22,7.43
Tsukuba_f_1_28_16.png,87.33,15.83,9.04
Tsukuba_f_1_28_17.png,83.25,12.64,5.85
Tsukuba_f_1_28_18.png,88.63,14.18,7.39
Tsukuba_f_1_28_2.png,88.6,14.17,7.38
Tsukuba_f_1_28_3.png,88.6,14.17,7.38
Tsukuba_f_1_28_4.png,88.6,14.17,7.38
Tsukuba_f_1_28_5.png,88.59,14.17,7.38
Tsukuba_f_1_28_6.png,88.59,14.17,7.38
Tsukuba_f_1_28_7.png,88.59,14.17,7.38
Tsukuba_f_1_28_8.png,88.59,14.17,7.38
Tsukuba_f_1_28_9.png,88.58,14.17,7.38
Tsukuba_f_1_29_0.png,88.6,14.17,7.38
Tsukuba_f_1_29_1.png,88.6,14.17,7.38
Tsukuba_f_1_29_10.png,88.59,14.17,7.38
Tsukuba_f_1_29_11.png,88.57,14.17,7.38
Tsukuba_f_1_29_12.png,88.6,14.17,7.38
Tsukuba_f_1_29_13.png,88.78,14.2,7.41
Tsukuba_f_1_29_14.png,88.68,14.17,7.38
Tsukuba_f_1_29_15.png,88.99,14.22,7.43
Tsukuba_f_1_29_16.png,87.33,15.83,9.04
Tsukuba_f_1_29_17.png,83.25,12.64,5.85
Tsukuba_f_1_29_18.png,88.63,14.18,7.39
Tsukuba_f_1_29_2.png,88.6,14.17,7.38
Tsukuba_f_1_29_3.png,88.6,14.17,7.38
Tsukuba_f_1_29_4.png,88.6,14.17,7.38
Tsukuba_f_1_29_5.png,88.59,14.17,7.38
Tsukuba_f_1_29_6.png,88.59,14.17,7.38
Tsukuba_f_1_29_7.png,88.59,14.17,7.38
Tsukuba_f_1_29_8.png,88.59,14.17,7.38
Tsukuba_f_1_29_9.png,88.58,14.17,7.38
Tsukuba_f_1_2_0.png,88.6,14.17,7.38
Tsukuba_f_1_2_1.png,88.6,14.17,7.38
Tsukuba_f_1_2_10.png,88.68,14.2,7.41
Tsukuba_f_1_2_11.png,87.79,13.63,6.84
Tsukuba_f_1_2_12.png,88.15,14.02,7.23
Tsukuba_f_1_2_13.png,88.6,14.17,7.38
Tsukuba_f_1_2_14.png,88.6,14.17,7.38
Tsukuba_f_1_2_15.png,88.6,14.18,7.39
Tsukuba_f_1_2_16.png,88.59,14.19,7.4
Tsukuba_f_1_2_17.png,88.6,14.17,7.38
Tsukuba_f_1_2_18.png,88.6,14.17,7.38
Tsukuba_f_1_2_2.png,88.6,14.17,7.38
Tsukuba_f_1_2_3.png,88.6,14.17,7.38
Tsukuba_f_1_2_4.png,88.61,14.17,7.38
Tsukuba_f_1_2_5.png,88.61,14.17,7.38
Tsukuba_f_1_2_6.png,88.63,14.18,7.39
Tsukuba_f_1_2_7.png,88.67,14.18,7.39
Tsukuba_f_1_2_8.png,88.74,14.2,7.41
Tsukuba_f_1_2_9.png,88.61,14.18,7.4
Tsukuba_f_1_30_0.png,88.6,14.17,7.38
Tsukuba_f_1_30_1.png,88.6,14.17,7.38
Tsukuba_f_1_30_10.png,88.76,14.32,7.53
Tsukuba_f_1_30_11.png,87.29,13.99,7.2
Tsukuba_f_1_30_12.png,88.14,13.54,6.75
Tsukuba_f_1_30_13.png,88.6,14.17,7.38
Tsukuba_f_1_30_14.png,88.6,14.17,7.38
Tsukuba_f_1_30_15.png,88.6,14.17,7.39
Tsukuba_f_1_30_16.png,88.6,14.17,7.38
Tsukuba_f_1_30_17.png,88.6,14.17,7.38
Tsukuba_f_1_30_18.png,88.6,14.17,7.38
Tsukuba_f_1_30_2.png,88.6,14.17,7.38
Tsukuba_f_1_30_3.png,88.6,14.17,7.38
Tsukuba_f_1_30_4.png,88.6,14.17,7.38
Tsukuba_f_1_30_5.png,88.61,14.17,7.38
Tsukuba_f_1_30_6.png,88.62,14.18,7.39
Tsukuba_f_1_30_7.png,88.64,14.18,7.39
Tsukuba_f_1_30_8.png,88.74,14.21,7.42
Tsukuba_f_1_30_9.png,88.68,14.23,7.44
Tsukuba_f_1_31_0.png,88.6,14.17,7.38
Tsukuba_f_1_31_1.png,88.6,14.17,7.38
Tsukuba_f_1_31_10.png,88.59,14.17,7.38
Tsukuba_f_1_31_11.png,88.57,14.17,7.38
Tsukuba_f_1_31_12.png,88.6,14.17,7.38
Tsukuba_f_1_31_13.png,88.78,14.2,7.41
Tsukuba_f_1_31_14.png,88.68,14.17,7.38
Tsukuba_f_1_31_15.png,88.99,14.22,7.43
Tsukuba_f_1_31_16.png,87.33,15.83,9.04
Tsukuba_f_1_31_17.png,83.25,12.64,5.85
Tsukuba_f_1_31_18.png,88.63,14.18,7.39
Tsukuba_f_1_31_2.png,88.6,14.17,7.38
Tsukuba_f_1_31_3.png,88.6,14.17,7.38
Tsukuba_f_1_31_4.png,88.6,14.17,7.38
Tsukuba_f_1_31_5.png,88.59,14.17,7.38
Tsukuba_f_1_31_6.png,88.59,14.17,7.38
Tsukuba_f_1_31_7.png,88.59,14.17,7.38
Tsukuba_f_1_31_8.png,88.59,14.17,7.38
Tsukuba_f_1_31_9.png,88.58,14.17,7.38
Tsukuba_f_1_32_0.png,88.6,14.17,7.38
Tsukuba_f_1_32_1.png,88.6,14.17,7.38
Tsukuba_f_1_32_10.png,88.59,14.17,7.38
Tsukuba_f_1_32_11.png,88.57,14.17,7.38
Tsukuba_f_1_32_12.png,88.6,14.17,7.38
Tsukuba_f_1_32_13.png,88.78,14.2,7.41
Tsukuba_f_1_32_14.png,88.68,14.17,7.38
Tsukuba_f_1_32_15.png,88.99,14.22,7.43
Tsukuba_f_1_32_16.png,87.33,15.83,9.04
Tsukuba_f_1_32_17.png,83.25,12.64,5.85
Tsukuba_f_1_32_18.png,88.63,14.18,7.39
Tsukuba_f_1_32_2.png,88.6,14.17,7.38
Tsukuba_f_1_32_3.png,88.6,14.17,7.38
Tsukuba_f_1_32_4.png,88.6,14.17,7.38
Tsukuba_f_1_32_5.png,88.59,14.17,7.38
Tsukuba_f_1_32_6.png,88.59,14.17,7.38
Tsukuba_f_1_32_7.png,88.59,14.17,7.38
Tsukuba_f_1_32_8.png,88.59,14.17,7.38
Tsukuba_f_1_32_9.png,88.58,14.17,7.38
Tsukuba_f_1_33_0.png,88.6,14.17,7.38
Tsukuba_f_1_33_1.png,88.6,14.17,7.38
Tsukuba_f_1_33_10.png,88.59,14.17,7.38
Tsukuba_f_1_33_11.png,88.56,14.17,7.38
Tsukuba_f_1_33_12.png,88.6,14.17,7.38
Tsukuba_f_1_33_13.png,88.78,14.2,7.41
Tsukuba_f_1_33_14.png,88.68,14.17,7.38
Tsukuba_f_1_33_15.png,88.99,14.22,7.43
Tsukuba_f_1_33_16.png,87.33,15.83,9.04
Tsukuba_f_1_33_17.png,83.25,12.64,5.85
Tsukuba_f_1_33_18.png,88.63,14.18,7.39
Tsukuba_f_1_33_2.png,88.6,14.17,7.38
Tsukuba_f_1_33_3.png,88.6,14.17,7.38
Tsukuba_f_1_33_4.png,88.6,14.17,7.38
Tsukuba_f_1_33_5.png,88.59,14.17,7.38
Tsukuba_f_1_33_6.png,88.59,14.17,7.38
Tsukuba_f_1_33_7.png,88.58,14.17,7.38
Tsukuba_f_1_33_8.png,88.58,14.17,7.38
Tsukuba_f_1_33_9.png,88.58,14.17,7.38
Tsukuba_f_1_34_0.png,88.6,14.17,7.38
Tsukuba_f_1_34_1.png,88.6,14.17,7.38
Tsukuba_f_1_34_10.png,88.59,14.17,7.38
Tsukuba_f_1_34_11.png,88.56,14.17,7.38
Tsukuba_f_1_34_12.png,88.6,14.17,7.38
Tsukuba_f_1_34_13.png,88.78,14.2,7.41
Tsukuba_f_1_34_14.png,88.68,14.17,7.38
Tsukuba_f_1_34_15.png,88.99,14.22,7.43
Tsukuba_f_1_34_16.png,87.33,15.83,9.04
Tsukuba_f_1_34_17.png,83.25,12.64,5.85
Tsukuba_f_1_34_18.png,88.63,14.18,7.39
Tsukuba_f_1_34_2.png,88.6,14.17,7.38
Tsukuba_f_1_34_3.png,88.6,14.17,7.38
Tsukuba_f_1_34_4.png,88.6,14.17,7.38
Tsukuba_f_1_34_5.png,88.59,14.17,7.38
Tsukuba_f_1_34_6.png,88.59,14.17,7.38
Tsukuba_f_1_34_7.png,88.58,14.17,7.38
Tsukuba_f_1_34_8.png,88.58,14.17,7.38
Tsukuba_f_1_34_9.png,88.58,14.17,7.38
Tsukuba_f_1_35_0.png,88.6,14.17,7.38
Tsukuba_f_1_35_1.png,88.6,14.17,7.38
Tsukuba_f_1_35_10.png,88.59,14.17,7.38
Tsukuba_f_1_35_11.png,88.56,14.17,7.38
Tsukuba_f_1_35_12.png,88.6,14.17,7.38
Tsukuba_f_1_35_13.png,88.78,14.2,7.41
Tsukuba_f_1_35_14.png,88.68,14.17,7.38
Tsukuba_f_1_35_15.png,88.99,14.22,7.43
Tsukuba_f_1_35_16.png,87.33,15.83,9.04
Tsukuba_f_1_35_17.png,83.25,12.64,5.85
Tsukuba_f_1_35_18.png,88.63,14.18,7.39
Tsukuba_f_1_35_2.png,88.6,14.17,7.38
Tsukuba_f_1_35_3.png,88.6,14.17,7.38
Tsukuba_f_1_35_4.png,88.6,14.17,7.38
Tsukuba_f_1_35_5.png,88.59,14.17,7.38
Tsukuba_f_1_35_6.png,88.58,14.17,7.38
Tsukuba_f_1_35_7.png,88.58,14.17,7.38
Tsukuba_f_1_35_8.png,88.58,14.17,7.38
Tsukuba_f_1_35_9.png,88.58,14.17,7.38
Tsukuba_f_1_36_0.png,88.6,14.17,7.38
Tsukuba_f_1_36_1.png,88.6,14.17,7.38
Tsukuba_f_1_36_10.png,88.59,14.17,7.38
Tsukuba_f_1_36_11.png,88.56,14.17,7.38
Tsukuba_f_1_36_12.png,88.6,14.17,7.38
Tsukuba_f_1_36_13.png,88.78,14.2,7.41
Tsukuba_f_1_36_14.png,88.68,14.17,7.38
Tsukuba_f_1_36_15.png,88.99,14.22,7.43
Tsukuba_f_1_36_16.png,87.33,15.83,9.04
Tsukuba_f_1_36_17.png,83.25,12.64,5.85
Tsukuba_f_1_36_18.png,88.63,14.18,7.39
Tsukuba_f_1_36_2.png,88.6,14.17,7.38
Tsukuba_f_1_36_3.png,88.6,14.17,7.38
Tsukuba_f_1_36_4.png,88.6,14.17,7.38
Tsukuba_f_1_36_5.png,88.59,14.17,7.38
Tsukuba_f_1_36_6.png,88.59,14.17,7.38
Tsukuba_f_1_36_7.png,88.58,14.17,7.38
Tsukuba_f_1_36_8.png,88.58,14.17,7.38
Tsukuba_f_1_36_9.png,88.58,14.17,7.38
Tsukuba_f_1_37_0.png,88.6,14.17,7.38
Tsukuba_f_1_37_1.png,88.6,14.17,7.38
Tsukuba_f_1_37_10.png,88.59,14.17,7.38
Tsukuba_f_1_37_11.png,88.55,14.16,7.37
Tsukuba_f_1_37_12.png,88.6,14.17,7.38
Tsukuba_f_1_37_13.png,88.78,14.2,7.41
Tsukuba_f_1_37_14.png,88.69,14.17,7.38
Tsukuba_f_1_37_15.png,88.99,14.22,7.43
Tsukuba_f_1_37_16.png,87.33,15.83,9.04
Tsukuba_f_1_37_17.png,83.25,12.64,5.85
Tsukuba_f_1_37_18.png,88.62,14.18,7.39
Tsukuba_f_1_37_2.png,88.6,14.17,7.38
Tsukuba_f_1_37_3.png,88.6,14.17,7.38
Tsukuba_f_1_37_4.png,88.6,14.17,7.38
Tsukuba_f_1_37_5.png,88.59,14.17,7.38
Tsukuba_f_1_37_6.png,88.59,14.17,7.38
Tsukuba_f_1_37_7.png,88.58,14.17,7.38
Tsukuba_f_1_37_8.png,88.58,14.17,7.38
Tsukuba_f_1_37_9.png,88.58,14.17,7.38
Tsukuba_f_1_38_0.png,88.6,14.17,7.38
Tsukuba_f_1_38_1.png,88.6,14.17,7.38
Tsukuba_f_1_38_10.png,88.59,14.17,7.38
Tsukuba_f_1_38_11.png,88.55,14.16,7.37
Tsukuba_f_1_38_12.png,88.6,14.17,7.38
Tsukuba_f_1_38_13.png,88.78,14.2,7.41
Tsukuba_f_1_38_14.png,88.69,14.17,7.38
Tsukuba_f_1_38_15.png,88.99,14.22,7.43
Tsukuba_f_1_38_16.png,87.33,15.83,9.04
Tsukuba_f_1_38_17.png,83.25,12.64,5.85
Tsukuba_f_1_38_18.png,88.62,14.18,7.39
Tsukuba_f_1_38_2.png,88.6,14.17,7.38
Tsukuba_f_1_38_3.png,88.6,14.17,7.38
Tsukuba_f_1_38_4.png,88.6,14.17,7.38
Tsukuba_f_1_38_5.png,88.59,14.17,7.38
Tsukuba_f_1_38_6.png,88.59,14.17,7.38
Tsukuba_f_1_38_7.png,88.58,14.17,7.38
Tsukuba_f_1_38_8.png,88.58,14.17,7.38
Tsukuba_f_1_38_9.png,88.58,14.17,7.38
Tsukuba_f_1_39_0.png,88.6,14.17,7.38
Tsukuba_f_1_39_1.png,88.6,14.17,7.38
Tsukuba_f_1_39_10.png,88.59,14.17,7.38
Tsukuba_f_1_39_11.png,88.53,14.16,7.37
Tsukuba_f_1_39_12.png,88.6,14.17,7.38
Tsukuba_f_1_39_13.png,88.78,14.2,7.41
Tsukuba_f_1_39_14.png,88.69,14.17,7.38
Tsukuba_f_1_39_15.png,88.99,14.22,7.43
Tsukuba_f_1_39_16.png,87.33,15.83,9.04
Tsukuba_f_1_39_17.png,83.25,12.64,5.85
Tsukuba_f_1_39_18.png,88.6,14.17,7.38
Tsukuba_f_1_39_2.png,88.6,14.17,7.38
Tsukuba_f_1_39_3.png,88.6,14.17,7.38
Tsukuba_f_1_39_4.png,88.6,14.17,7.38
Tsukuba_f_1_39_5.png,88.59,14.17,7.38
Tsukuba_f_1_39_6.png,88.58,14.17,7.38
Tsukuba_f_1_39_7.png,88.57,14.17,7.38
Tsukuba_f_1_39_8.png,88.58,14.17,7.38
Tsukuba_f_1_39_9.png,88.58,14.17,7.38
Tsukuba_f_1_3_0.png,88.6,14.17,7.38
Tsukuba_f_1_3_1.png,88.6,14.17,7.38
Tsukuba_f_1_3_10.png,88.77,14.26,7.47
Tsukuba_f_1_3_11.png,87.5,13.76,6.97
Tsukuba_f_1_3_12.png,87.87,13.95,7.16
Tsukuba_f_1_3_13.png,88.6,14.17,7.38
Tsukuba_f_1_3_14.png,88.6,14.17,7.38
Tsukuba_f_1_3_15.png,88.6,14.18,7.39
Tsukuba_f_1_3_16.png,88.6,14.17,7.38
Tsukuba_f_1_3_17.png,88.6,14.17,7.38
Tsukuba_f_1_3_18.png,88.6,14.17,7.38
Tsukuba_f_1_3_2.png,88.6,14.17,7.38
Tsukuba_f_1_3_3.png,88.6,14.17,7.38
Tsukuba_f_1_3_4.png,88.6,14.17,7.38
Tsukuba_f_1_3_5.png,88.61,14.17,7.38
Tsukuba_f_1_3_6.png,88.63,14.18,7.39
Tsukuba_f_1_3_7.png,88.66,14.18,7.4
Tsukuba_f_1_3_8.png,88.75,14.21,7.42
Tsukuba_f_1_3_9.png,88.63,14.21,7.42
Tsukuba_f_1_40_0.png,88.6,14.17,7.38
Tsukuba_f_1_40_1.png,88.6,14.17,7.38
Tsukuba_f_1_40_10.png,88.59,14.17,7.38
Tsukuba_f_1_40_11.png,88.53,14.16,7.37
Tsukuba_f_1_40_12.png,88.6,14.17,7.38
Tsukuba_f_1_40_13.png,88.78,14.2,7.41
Tsukuba_f_1_40_14.png,88.69,14.17,7.38
Tsukuba_f_1_40_15.png,88.99,14.22,7.43
Tsukuba_f_1_40_16.png,87.33,15.83,9.04
Tsukuba_f_1_40_17.png,83.25,12.64,5.85
Tsukuba_f_1_40_18.png,88.6,14.17,7.38
Tsukuba_f_1_40_2.png,88.6,14.17,7.38
Tsukuba_f_1_40_3.png,88.6,14.17,7.38
Tsukuba_f_1_40_4.png,88.6,14.17,7.38
Tsukuba_f_1_40_5.png,88.59,14.17,7.38
Tsukuba_f_1_40_6.png,88.58,14.17,7.38
Tsukuba_f_1_40_7.png,88.57,14.17,7.38
Tsukuba_f_1_40_8.png,88.58,14.17,7.38
Tsukuba_f_1_40_9.png,88.58,14.17,7.38
Tsukuba_f_1_41_0.png,88.6,14.17,7.38
Tsukuba_f_1_41_1.png,88.6,14.17,7.38
Tsukuba_f_1_41_10.png,88.79,14.42,7.63
Tsukuba_f_1_41_11.png,87.26,14.24,7.45
Tsukuba_f_1_41_12.png,86.97,13.72,6.93
Tsukuba_f_1_41_13.png,88.6,14.17,7.38
Tsukuba_f_1_41_14.png,88.6,14.17,7.38
Tsukuba_f_1_41_15.png,88.6,14.17,7.38
Tsukuba_f_1_41_16.png,88.6,14.17,7.38
Tsukuba_f_1_41_17.png,88.6,14.17,7.38
Tsukuba_f_1_41_18.png,88.6,14.17,7.38
Tsukuba_f_1_41_2.png,88.6,14.17,7.38
Tsukuba_f_1_41_3.png,88.6,14.17,7.38
Tsukuba_f_1_41_4.png,88.6,14.17,7.38
Tsukuba_f_1_41_5.png,88.6,14.17,7.38
Tsukuba_f_1_41_6.png,88.62,14.18,7.39
Tsukuba_f_1_41_7.png,88.64,14.19,7.4
Tsukuba_f_1_41_8.png,88.71,14.22,7.43
Tsukuba_f_1_41_9.png,88.67,14.26,7.47
Tsukuba_f_1_42_0.png,88.6,14.17,7.38
Tsukuba_f_1_42_1.png,88.6,14.17,7.38
Tsukuba_f_1_42_10.png,88.59,14.17,7.38
Tsukuba_f_1_42_11.png,88.54,14.17,7.38
Tsukuba_f_1_42_12.png,88.6,14.17,7.38
Tsukuba_f_1_42_13.png,88.78,14.2,7.41
Tsukuba_f_1_42_14.png,88.69,14.17,7.38
Tsukuba_f_1_42_15.png,88.99,14.22,7.43
Tsukuba_f_1_42_16.png,87.29,15.8,9.01
Tsukuba_f_1_42_17.png,83.1,12.61,5.82
Tsukuba_f_1_42_18.png,88.6,14.17,7.38
Tsukuba_f_1_42_2.png,88.6,14.17,7.38
Tsukuba_f_1_42_3.png,88.6,14.17,7.38
Tsukuba_f_1_42_4.png,88.6,14.17,7.38
Tsukuba_f_1_42_5.png,88.59,14.17,7.38
Tsukuba_f_1_42_6.png,88.58,14.17,7.38
Tsukuba_f_1_42_7.png,88.58,14.17,7.38
Tsukuba_f_1_42_8.png,88.58,14.17,7.38
Tsukuba_f_1_42_9.png,88.59,14.18,7.39
Tsukuba_f_1_43_0.png,88.6,14.17,7.38
Tsukuba_f_1_43_1.png,88.6,14.17,7.38
Tsukuba_f_1_43_10.png,88.6,14.17,7.38
Tsukuba_f_1_43_11.png,88.53,14.17,7.38
Tsukuba_f_1_43_12.png,88.6,14.17,7.38
Tsukuba_f_1_43_13.png,88.76,14.19,7.4
Tsukuba_f_1_43_14.png,88.69,14.17,7.38
Tsukuba_f_1_43_15.png,88.94,14.21,7.42
